country,state,city,station,last_update,latitude,longitude,CO,NH3,NO2,OZONE,PM10,PM2.5,SO2,CO_AQI,NH3_AQI,NO2_AQI,OZONE_AQI,PM10_AQI,PM2.5_AQI,SO2_AQI,Overall_AQI,AQI_Category,Air_Quality_Index,PM_Ratio,CO_Level,NH3_Level,NO2_Level,OZONE_Level,PM10_Level,PM2.5_Level,SO2_Level,Region,Dominant_Pollutant
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",04-09-2025 08:00:00,26.253384,72.976571,17.0,5.0,8.0,24.0,69.0,38.0,4.0,84,1,10,24,69,63,5,84,Satisfactory,47.333333333333336,0.5428571428571428,High,Low,Low,Low,Medium,Medium,Low,North,CO
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",04-09-2025 08:00:00,26.506177,77.025989,15.0,3.0,15.0,34.0,13.0,8.0,8.0,73,1,19,34,13,13,10,73,Satisfactory,15.0,0.5714285714285714,High,Low,Low,Low,Low,Low,Low,North,CO
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",04-09-2025 08:00:00,25.16409,75.858137,29.0,2.0,21.0,29.0,24.0,18.0,3.0,189,0,26,29,24,30,4,189,Moderate,26.666666666666668,0.72,High,Low,Low,Low,Low,Low,Low,North,CO
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",04-09-2025 08:00:00,25.196024,75.855668,39.0,5.0,17.0,25.0,32.0,22.0,18.0,289,1,21,25,32,37,22,289,Poor,30.0,0.6666666666666666,High,Low,Low,Low,Low,Low,Low,North,CO
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",04-09-2025 08:00:00,25.14389,75.821256,74.0,2.0,14.0,20.0,51.0,42.0,7.0,473,0,18,20,51,70,9,473,Severe,46.333333333333336,0.8076923076923077,High,Low,Low,Low,Medium,Medium,Low,North,CO
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",04-09-2025 08:00:00,27.213494,73.734444,19.0,5.0,9.0,16.0,71.0,41.0,7.0,95,1,11,16,71,68,9,95,Satisfactory,50.0,0.5694444444444444,High,Low,Low,Low,Medium,Medium,Low,North,CO
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",04-09-2025 08:00:00,25.771061,73.340227,35.0,11.0,35.0,7.0,66.0,55.0,9.0,245,3,44,7,66,92,11,245,Poor,67.33333333333333,0.8208955223880597,High,Low,Low,Low,Medium,High,Low,North,CO
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",04-09-2025 08:00:00,24.041198,74.780702,9.0,3.0,9.0,22.0,39.0,24.0,3.0,45,1,11,22,39,40,4,45,Good,30.0,0.6,High,Low,Low,Low,Low,Low,Low,North,CO
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",04-09-2025 08:00:00,25.03636,73.883502,13.0,13.0,7.0,83.0,59.0,42.0,6.0,62,3,9,83,59,70,8,83,Satisfactory,46.0,0.7,High,Low,Low,Medium,Medium,Medium,Low,North,OZONE
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",04-09-2025 08:00:00,26.031443,76.359327,96.0,7.0,2.0,15.0,35.0,30.0,9.0,500,2,2,15,35,50,11,500,Severe,29.0,0.8333333333333334,High,Low,Low,Low,Low,Medium,Low,North,CO
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",04-09-2025 08:00:00,27.608912,75.153302,21.0,4.0,19.0,32.0,51.0,30.0,3.0,101,1,24,32,51,50,4,101,Moderate,41.666666666666664,0.5769230769230769,High,Low,Low,Low,Medium,Medium,Low,North,CO
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",04-09-2025 08:00:00,24.885261,72.857549,40.0,2.0,8.0,23.0,61.0,33.0,5.0,300,0,10,23,61,54,6,300,Poor,41.666666666666664,0.532258064516129,High,Low,Low,Low,Medium,Medium,Low,North,CO
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",04-09-2025 08:00:00,29.931624,73.864511,101.0,4.0,54.0,22.0,83.0,56.0,19.0,500,1,67,22,83,93,24,500,Severe,81.0,0.6666666666666666,High,Low,Medium,Low,Medium,High,Low,North,CO
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",04-09-2025 08:00:00,26.159933,75.780517,14.0,3.0,4.0,18.0,39.0,29.0,4.0,67,1,5,18,39,48,5,67,Satisfactory,30.666666666666668,0.725,High,Low,Low,Low,Low,Medium,Low,North,CO
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",04-09-2025 08:00:00,24.5886166,73.6321397,22.0,7.0,19.0,5.0,69.0,57.0,8.0,112,2,24,5,69,95,10,112,Moderate,62.666666666666664,0.8142857142857143,High,Low,Low,Low,Medium,High,Low,North,CO
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",04-09-2025 08:00:00,27.33853,88.614099,2.0,1.0,15.0,20.0,17.0,12.0,1.0,10,0,19,20,17,20,1,20,Good,18.666666666666668,0.6666666666666666,Medium,Low,Low,Low,Low,Low,Low,East,OZONE
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",04-09-2025 08:00:00,11.06825,79.07033,22.0,1.0,9.0,15.0,67.0,72.0,14.0,112,0,11,15,67,139,18,139,Moderate,72.33333333333333,1.0588235294117647,High,Low,Low,Low,Medium,High,Low,South,PM2.5
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB",04-09-2025 08:00:00,12.8777316,80.0834807,8.0,1.0,7.0,7.0,54.0,43.0,9.0,40,0,9,7,54,71,11,71,Satisfactory,44.666666666666664,0.7818181818181819,High,Low,Low,Low,Medium,Medium,Low,South,PM2.5
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",04-09-2025 08:00:00,13.1278,80.2642,16.0,7.0,9.0,15.0,76.0,37.0,2.0,78,2,11,15,76,61,2,78,Satisfactory,49.333333333333336,0.4805194805194805,High,Low,Low,Low,Medium,Medium,Low,South,CO
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",04-09-2025 08:00:00,13.1662,80.2584,42.0,1.0,4.0,48.0,44.0,39.0,19.0,312,0,5,48,44,65,24,312,Very Poor,38.0,0.8666666666666667,High,Low,Low,Low,Low,Medium,Low,South,CO
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",04-09-2025 08:00:00,13.164544,80.26285,41.0,6.0,5.0,28.0,66.0,26.0,16.0,301,2,6,28,66,43,20,301,Very Poor,38.333333333333336,0.3880597014925373,High,Low,Low,Low,Medium,Medium,Low,South,CO
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",04-09-2025 08:00:00,12.9533,80.2357,27.0,7.0,3.0,2.0,60.0,31.0,2.0,167,2,4,2,60,51,2,167,Moderate,38.333333333333336,0.5081967213114754,High,Low,Low,Low,Medium,Medium,Low,South,CO
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",04-09-2025 08:00:00,13.1036,80.2909,23.0,4.0,18.0,9.0,68.0,35.0,3.0,123,1,22,9,68,58,4,123,Moderate,49.333333333333336,0.5072463768115942,High,Low,Low,Low,Medium,Medium,Low,South,CO
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",04-09-2025 08:00:00,13.0052189,80.2398125,41.0,4.0,16.0,7.0,59.0,47.0,8.0,301,1,20,7,59,78,10,301,Very Poor,52.333333333333336,0.7833333333333333,High,Low,Low,Low,Medium,Medium,Low,South,CO
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",04-09-2025 08:00:00,11.0328,77.0349,22.0,2.0,8.0,5.0,48.0,62.0,3.0,112,0,10,5,48,104,4,112,Moderate,54.0,1.2653061224489797,High,Low,Low,Low,Low,High,Low,South,CO
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",04-09-2025 08:00:00,10.942451,76.978996,25.0,1.0,8.0,1.0,21.0,19.0,23.0,145,0,10,1,21,32,29,145,Moderate,21.0,0.8636363636363636,High,Low,Low,Low,Low,Low,Low,South,CO
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",04-09-2025 08:00:00,11.6829898,79.7532099,22.0,4.0,19.0,8.0,37.0,34.0,17.0,112,1,24,8,37,56,21,112,Moderate,39.0,0.8947368421052632,High,Low,Low,Low,Low,Medium,Low,South,CO
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",04-09-2025 08:00:00,11.7637683,79.7499835,22.0,2.0,4.0,2.0,21.0,28.0,9.0,112,0,5,2,21,47,11,112,Moderate,24.333333333333332,1.2727272727272727,High,Low,Low,Low,Low,Medium,Low,South,CO
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB",04-09-2025 08:00:00,10.358535,77.984321,9.0,3.0,15.0,23.0,42.0,26.0,22.0,45,1,19,23,42,43,28,45,Good,34.666666666666664,0.6046511627906976,High,Low,Low,Low,Low,Medium,Low,South,CO
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",04-09-2025 08:00:00,13.4127,80.1081,22.0,2.0,4.0,15.0,109.0,97.0,34.0,112,0,5,15,106,221,42,221,Poor,110.66666666666667,0.8818181818181818,High,Low,Low,Low,High,High,Low,South,PM2.5
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB",04-09-2025 08:00:00,12.746998,77.813811,19.0,1.0,2.0,9.0,47.0,42.0,44.0,95,0,2,9,47,70,55,95,Satisfactory,39.666666666666664,0.875,High,Low,Low,Low,Low,Medium,Medium,South,CO
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",04-09-2025 08:00:00,12.864618,79.659968,22.0,8.0,1.0,1.0,119.0,122.0,18.0,112,2,1,1,113,302,22,302,Very Poor,138.66666666666666,1.0166666666666666,High,Low,Low,Low,High,High,Low,South,PM2.5
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",04-09-2025 08:00:00,10.96782,78.080882,6.0,3.0,6.0,8.0,28.0,27.0,15.0,30,1,8,8,28,45,19,45,Good,27.0,0.9310344827586207,High,Low,Low,Low,Low,Medium,Low,South,PM2.5
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",04-09-2025 08:00:00,9.865935,78.022669,21.0,4.0,16.0,6.0,33.0,25.0,12.0,101,1,20,6,33,42,15,101,Moderate,31.666666666666668,0.7352941176470589,High,Low,Low,Low,Low,Low,Low,South,CO
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",04-09-2025 08:00:00,10.798548,79.838212,14.0,2.0,5.0,43.0,46.0,18.0,5.0,67,0,6,43,46,30,6,67,Satisfactory,27.333333333333332,0.3829787234042553,High,Low,Low,Low,Low,Low,Low,South,CO
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB",04-09-2025 08:00:00,11.273992,78.163545,13.0,3.0,15.0,1.0,47.0,38.0,9.0,62,1,19,1,47,63,11,63,Satisfactory,43.0,0.7916666666666666,High,Low,Low,Low,Low,Medium,Low,South,PM2.5
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",04-09-2025 08:00:00,11.4068288,76.7138973,22.0,3.0,3.0,5.0,39.0,29.0,23.0,112,1,4,5,39,48,29,112,Moderate,30.333333333333332,0.725,High,Low,Low,Low,Low,Medium,Low,South,CO
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",04-09-2025 08:00:00,10.681158,78.741746,22.0,1.0,7.0,13.0,46.0,37.0,5.0,112,0,9,13,46,61,6,112,Moderate,38.666666666666664,0.7872340425531915,High,Low,Low,Low,Low,Medium,Low,South,CO
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",04-09-2025 08:00:00,11.258242,77.552761,12.0,3.0,7.0,41.0,43.0,25.0,22.0,56,1,9,41,43,42,28,56,Satisfactory,31.333333333333332,0.5681818181818182,High,Low,Low,Low,Low,Low,Low,South,CO
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",04-09-2025 08:00:00,10.423417,78.784889,22.0,3.0,16.0,15.0,39.0,30.0,12.0,112,1,20,15,39,50,15,112,Moderate,36.333333333333336,0.75,High,Low,Low,Low,Low,Medium,Low,South,CO
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",04-09-2025 08:00:00,9.36399,78.831977,24.0,2.0,13.0,4.0,45.0,40.0,14.0,134,0,16,4,45,66,18,134,Moderate,42.333333333333336,0.8695652173913043,High,Low,Low,Low,Low,Medium,Low,South,CO
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",04-09-2025 08:00:00,11.679111,78.125052,18.0,3.0,13.0,20.0,43.0,28.0,85.0,89,1,16,20,43,47,102,102,Moderate,35.333333333333336,0.6363636363636364,High,Low,Low,Low,Low,Medium,High,South,SO2
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB",04-09-2025 08:00:00,10.7654824,79.1389968,8.0,1.0,3.0,18.0,35.0,25.0,16.0,40,0,4,18,35,42,20,42,Good,27.0,0.6944444444444444,High,Low,Low,Low,Low,Low,Low,South,PM2.5
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",04-09-2025 08:00:00,8.816428,78.099039,24.0,3.0,24.0,39.0,76.0,30.0,5.0,134,1,30,39,76,50,6,134,Moderate,52.0,0.38961038961038963,High,Low,Low,Low,Medium,Medium,Low,South,CO
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB",04-09-2025 08:00:00,10.830158,78.691849,32.0,1.0,10.0,10.0,56.0,44.0,20.0,212,0,12,10,56,73,25,212,Poor,47.0,0.7719298245614035,High,Low,Low,Low,Medium,Medium,Low,South,CO
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",04-09-2025 08:00:00,8.728442,77.6962,29.0,1.0,6.0,6.0,33.0,29.0,18.0,189,0,8,6,33,48,22,189,Moderate,29.666666666666668,0.8529411764705882,High,Low,Low,Low,Low,Medium,Low,South,CO
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",04-09-2025 08:00:00,11.0973603,77.3228673,12.0,3.0,15.0,4.0,43.0,30.0,9.0,56,1,19,4,43,50,11,56,Satisfactory,37.333333333333336,0.6818181818181818,High,Low,Low,Low,Low,Medium,Low,South,CO
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",04-09-2025 08:00:00,12.909494,79.131861,7.0,4.0,1.0,17.0,33.0,26.0,19.0,35,1,1,17,33,43,24,43,Good,25.666666666666668,0.7647058823529411,High,Low,Low,Low,Low,Medium,Low,South,PM2.5
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",04-09-2025 08:00:00,9.559382,77.948828,18.0,8.0,19.0,4.0,38.0,34.0,19.0,89,2,24,4,38,56,24,89,Satisfactory,39.333333333333336,0.8717948717948718,High,Low,Low,Low,Low,Medium,Low,South,CO
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",04-09-2025 08:00:00,17.540891,78.358528,30.0,4.0,32.0,50.0,72.0,38.0,7.0,200,1,40,50,72,63,9,200,Moderate,58.333333333333336,0.5205479452054794,High,Low,Low,Low,Medium,Medium,Low,South,CO
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",04-09-2025 08:00:00,17.460103,78.334361,11.0,6.0,40.0,15.0,74.0,29.0,5.0,51,2,50,15,74,48,6,74,Satisfactory,57.333333333333336,0.38666666666666666,High,Low,Low,Low,Medium,Medium,Low,South,PM10
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",04-09-2025 08:00:00,17.470431,78.566959,13.0,4.0,19.0,13.0,72.0,47.0,13.0,62,1,24,13,72,78,16,78,Satisfactory,58.0,0.6438356164383562,High,Low,Low,Low,Medium,Medium,Low,South,PM2.5
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",04-09-2025 08:00:00,17.5184,78.278777,13.0,1.0,5.0,12.0,92.0,132.0,12.0,62,0,6,12,92,309,15,309,Very Poor,135.66666666666666,1.4193548387096775,High,Low,Low,Low,Medium,High,Low,South,PM2.5
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",04-09-2025 08:00:00,17.585705,78.126199,22.0,4.0,9.0,22.0,43.0,34.0,12.0,112,1,11,22,43,56,15,112,Moderate,36.666666666666664,0.7727272727272727,High,Low,Low,Low,Low,Medium,Low,South,CO
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",04-09-2025 08:00:00,17.544899,78.486949,8.0,3.0,20.0,43.0,76.0,60.0,19.0,40,1,25,43,76,100,24,100,Satisfactory,67.0,0.7792207792207793,High,Low,Low,Low,Medium,High,Low,South,PM2.5
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",04-09-2025 08:00:00,17.429398,78.569354,22.0,4.0,13.0,28.0,89.0,47.0,13.0,112,1,16,28,89,78,16,112,Moderate,61.0,0.5222222222222223,High,Low,Low,Low,Medium,Medium,Low,South,CO
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",04-09-2025 08:00:00,17.37206,78.50864,11.0,3.0,9.0,50.0,66.0,47.0,15.0,51,1,11,50,66,78,19,78,Satisfactory,51.666666666666664,0.7014925373134329,High,Low,Low,Low,Medium,Medium,Low,South,PM2.5
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",04-09-2025 08:00:00,17.528544,78.286195,33.0,6.0,17.0,48.0,64.0,41.0,14.0,223,2,21,48,64,68,18,223,Poor,51.0,0.6307692307692307,High,Low,Low,Low,Medium,Medium,Low,South,CO
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",04-09-2025 08:00:00,17.4559458,78.4332152,8.0,3.0,28.0,14.0,43.0,45.0,5.0,40,1,35,14,43,75,6,75,Satisfactory,51.0,1.0227272727272727,High,Low,Low,Low,Low,Medium,Low,South,PM2.5
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",04-09-2025 08:00:00,17.417094,78.457437,17.0,3.0,26.0,20.0,96.0,130.0,22.0,84,1,32,20,96,308,28,308,Very Poor,145.33333333333334,1.3402061855670102,High,Low,Low,Low,Medium,High,Low,South,PM2.5
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",04-09-2025 08:00:00,17.349694,78.451437,11.0,3.0,11.0,24.0,99.0,129.0,4.0,51,1,14,24,99,307,5,307,Very Poor,140.0,1.29,High,Low,Low,Low,Medium,High,Low,South,PM2.5
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",04-09-2025 08:00:00,23.8175497,91.2726974,22.0,9.0,7.0,6.0,10.0,9.0,29.0,112,2,9,6,10,15,36,112,Moderate,11.333333333333334,0.8181818181818182,High,Low,Low,Low,Low,Low,Low,East,CO
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",04-09-2025 08:00:00,27.23711,78.01936,13.0,1.0,24.0,8.0,25.0,28.0,41.0,62,0,30,8,25,47,51,62,Satisfactory,34.0,1.0769230769230769,High,Low,Low,Low,Low,Medium,Medium,North,CO
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",04-09-2025 08:00:00,27.106972,78.000111,24.0,6.0,18.0,11.0,36.0,40.0,13.0,134,2,22,11,36,66,16,134,Moderate,41.333333333333336,1.0810810810810811,High,Low,Low,Low,Low,Medium,Low,North,CO
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",04-09-2025 08:00:00,27.19865833,78.00598056,68.0,3.0,4.0,16.0,15.0,7.0,16.0,463,1,5,16,15,12,20,463,Severe,10.666666666666666,0.4375,High,Low,Low,Low,Low,Low,Low,North,CO
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",04-09-2025 08:00:00,27.19412,77.96237,21.0,2.0,16.0,7.0,71.0,36.0,12.0,101,0,20,7,71,59,15,101,Moderate,50.0,0.5,High,Low,Low,Low,Medium,Medium,Low,North,CO
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",04-09-2025 08:00:00,27.169338,78.03582,7.0,1.0,30.0,6.0,72.0,30.0,19.0,35,0,38,6,72,50,24,72,Satisfactory,53.333333333333336,0.410958904109589,High,Low,Low,Low,Medium,Medium,Low,North,PM10
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",04-09-2025 08:00:00,28.964949,77.278761,72.0,3.0,15.0,17.0,43.0,30.0,9.0,470,1,19,17,43,50,11,470,Severe,37.333333333333336,0.6818181818181818,High,Low,Low,Low,Low,Medium,Low,North,CO
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",04-09-2025 08:00:00,28.359581,79.414455,17.0,2.0,2.0,24.0,4.0,1.0,9.0,84,0,2,24,4,2,11,84,Satisfactory,2.6666666666666665,0.2,High,Low,Low,Low,Low,Low,Low,North,CO
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",04-09-2025 08:00:00,28.38910936,79.42963708,8.0,1.0,9.0,15.0,48.0,40.0,46.0,40,0,11,15,48,66,57,66,Satisfactory,41.666666666666664,0.8163265306122449,High,Low,Low,Low,Low,Medium,Medium,North,PM2.5
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",04-09-2025 08:00:00,28.406963,77.849831,42.0,6.0,12.0,5.0,15.0,11.0,12.0,312,2,15,5,15,18,15,312,Very Poor,16.0,0.6875,High,Low,Low,Low,Low,Low,Low,North,CO
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",04-09-2025 08:00:00,27.168897,78.37696,13.0,2.0,17.0,16.0,14.0,8.0,18.0,62,0,21,16,14,13,22,62,Satisfactory,16.0,0.5333333333333333,High,Low,Low,Low,Low,Low,Low,North,CO
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",04-09-2025 08:00:00,27.1594,78.3953,8.0,2.0,15.0,6.0,20.0,20.0,11.0,40,0,19,6,20,33,14,40,Good,24.0,0.9523809523809523,High,Low,Low,Low,Low,Low,Low,North,CO
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",04-09-2025 08:00:00,28.646233,77.358075,40.0,6.0,39.0,14.0,43.0,37.0,18.0,300,2,49,14,43,61,22,300,Poor,51.0,0.8409090909090909,High,Low,Low,Low,Low,Medium,Low,North,CO
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",04-09-2025 08:00:00,28.757294,77.278792,46.0,3.0,28.0,17.0,43.0,45.0,13.0,356,1,35,17,43,75,16,356,Very Poor,51.0,1.0227272727272727,High,Low,Low,Low,Low,Medium,Low,North,CO
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",04-09-2025 08:00:00,28.685382,77.453839,25.0,3.0,24.0,15.0,28.0,17.0,19.0,145,1,30,15,28,28,24,145,Moderate,28.666666666666668,0.5862068965517241,High,Low,Low,Low,Low,Low,Low,North,CO
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",04-09-2025 08:00:00,28.6603346,77.3572563,46.0,3.0,15.0,15.0,51.0,30.0,7.0,356,1,19,15,51,50,9,356,Very Poor,40.0,0.5769230769230769,High,Low,Low,Low,Medium,Medium,Low,North,CO
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",04-09-2025 08:00:00,26.730136,83.433859,5.0,1.0,11.0,82.0,50.0,51.0,23.0,25,0,14,82,50,85,29,85,Satisfactory,49.666666666666664,1.0,High,Low,Low,Medium,Low,High,Low,North,PM2.5
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",04-09-2025 08:00:00,28.47272,77.482,22.0,8.0,41.0,19.0,48.0,32.0,9.0,112,2,51,19,48,53,11,112,Moderate,50.666666666666664,0.6530612244897959,High,Low,Medium,Low,Low,Medium,Low,North,CO
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",04-09-2025 08:00:00,28.557054,77.453663,48.0,4.0,27.0,21.0,48.0,26.0,13.0,378,1,34,21,48,43,16,378,Very Poor,41.666666666666664,0.5306122448979592,High,Low,Low,Low,Low,Medium,Low,North,CO
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",04-09-2025 08:00:00,28.725645,77.749675,38.0,6.0,16.0,5.0,21.0,16.0,16.0,278,2,20,5,21,27,20,278,Poor,22.666666666666668,0.7272727272727273,High,Low,Low,Low,Low,Low,Low,North,CO
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",04-09-2025 08:00:00,25.4547,78.6039,6.0,4.0,6.0,6.0,43.0,45.0,8.0,30,1,8,6,43,75,10,75,Satisfactory,42.0,1.0227272727272727,High,Low,Low,Low,Low,Medium,Low,North,PM2.5
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",04-09-2025 08:00:00,26.428282,80.327067,24.0,2.0,17.0,16.0,52.0,35.0,11.0,134,0,21,16,52,58,14,134,Moderate,43.666666666666664,0.660377358490566,High,Low,Low,Low,Medium,Medium,Low,North,CO
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",04-09-2025 08:00:00,26.509954,80.249612,20.0,2.0,16.0,18.0,32.0,22.0,32.0,100,0,20,18,32,37,40,100,Satisfactory,29.666666666666668,0.6666666666666666,High,Low,Low,Low,Low,Low,Low,North,CO
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",04-09-2025 08:00:00,26.4703136,80.3229863,69.0,3.0,54.0,7.0,29.0,32.0,12.0,465,1,67,7,29,53,15,465,Severe,49.666666666666664,1.0666666666666667,High,Low,Medium,Low,Low,Medium,Low,North,CO
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",04-09-2025 08:00:00,28.2348927,77.8683002,26.0,1.0,3.0,5.0,40.0,19.0,15.0,156,0,4,5,40,32,19,156,Moderate,25.333333333333332,0.4634146341463415,High,Low,Low,Low,Low,Low,Low,North,CO
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",04-09-2025 08:00:00,26.766433,80.927299,33.0,4.0,11.0,28.0,46.0,38.0,11.0,223,1,14,28,46,63,14,223,Poor,41.0,0.8085106382978723,High,Low,Low,Low,Low,Medium,Low,North,CO
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",04-09-2025 08:00:00,26.86812,81.005119,38.0,3.0,10.0,40.0,34.0,46.0,11.0,278,1,12,40,34,76,14,278,Poor,40.666666666666664,1.3142857142857143,High,Low,Low,Low,Low,Medium,Low,North,CO
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",04-09-2025 08:00:00,26.906111,80.948222,47.0,15.0,31.0,14.0,52.0,30.0,10.0,367,4,39,14,52,50,12,367,Very Poor,47.0,0.5660377358490566,High,Low,Low,Low,Medium,Medium,Low,North,CO
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",04-09-2025 08:00:00,26.90723,80.98579,19.0,4.0,23.0,29.0,27.0,14.0,42.0,95,1,29,29,27,23,52,95,Satisfactory,26.333333333333332,0.5,High,Low,Low,Low,Low,Low,Medium,North,CO
